2024-06-25 15:13:37.164, 0,146087604441218, 1,52359297795803E-311, 1,51934898637511E-311, 0,109422815502263, 0,986606630989444, -0,120971083880473, 0,973176877576117, -0,0815571798883536, 0,215116692424968, 0,202369494733662, -0,141264935834471, -0,9690669767900082024-06-25 15:15:24.213, не число, не число, 1,07355689917142E+196, не число, не число, не число, не число, не число, не число, не число, не число, не число
2024-06-25 15:15:24.220, не число, 1,07355689917142E+196, 1,07358897883203E+196, не число, не число, не число, не число, не число, не число, не число, не число, не число
2024-06-25 15:15:26.151, 0,473080378433656, 0,130030945432833, 9,78240059668093E-312, 0,0585865042709376, 0,68691400347737, 0,724373365981938, 0,99287649134567, -0,115506825706203, 0,0292309108374952, 0,103749190119365, 0,717500749157775, -0,688787906766377
2024-06-25 15:15:26.152, 0,130030945432833, 9,78240059668093E-312, 8,33944345977315E-312, 0,112374139425464, 0,965560444375745, -0,234659500223837, 0,986687785846999, -0,0804905400835075, 0,141309894265807, 0,117555374393239, -0,247415240464244, -0,961751752136322
2024-06-25 15:15:26.255, 0,472853898659595, 0,130407146269047, 1,00370400966708E-311, 0,0588246640183844, 0,684712997681911, 0,726434972801127, 0,993355046971696, -0,11225866013729, 0,0253721083088982, 0,098921229061219, 0,720115340782038, -0,686766689940177
2024-06-25 15:15:26.256, 0,130407146269047, 1,00370400966708E-311, 1,12890176107119E-311, 0,113008318663756, 0,965292624978438, -0,235455448174445, 0,986409789928419, -0,0805499970132549, 0,143204135116753, 0,119267959847411, -0,248438817706497, -0,961276915155271
2024-06-25 15:15:26.364, 0,473664038929089, 0,131393885807095, 1,39839522655441E-311, 0,0602059592860232, 0,6829439318282, 0,727985458951955, 0,993731144644707, -0,109833944361908, 0,0208546596477976, 0,0942000776516129, 0,722166248619349, -0,685275313086271
2024-06-25 15:15:26.364, 0,131393885807095, 1,39839522655441E-311, 1,18407365173065E-311, 0,111670145827734, 0,966081634291211, -0,232843411794354, 0,986943058972692, -0,0804500218412704, 0,139539214313985, 0,116074014647714, -0,245385553509088, -0,962451429035565
2024-06-25 15:15:26.472, 0,474515481932701, 0,132460301668439, -2,23467171252269E-311, 0,061850388892608, 0,680015868231424, 0,730583977614686, 0,994013087546493, -0,108024002293767, 0,0163950210346036, 0,0900694797371569, 0,725195996873879, -0,682625999312932
2024-06-25 15:15:26.472, 0,132460301668439, -2,23467171252269E-311, 1,31563739583319E-312, 0,109076805090066, 0,966525361034317, -0,232230439582813, 0,987595468469106, -0,0788254301365341, 0,135800376373108, 0,112948843511703, -0,244162400957382, -0,963134092797101
2024-06-25 15:15:26.585, 0,476442319547669, 0,133876172325686, 4,15911175409624E-312, 0,0629220690078077, 0,679183594044641, 0,73126633917635, 0,994448383875503, -0,104587423528029, 0,0115707669222802, 0,0843399373913554, 0,72647857258172, -0,681993884533028
2024-06-25 15:15:26.585, 0,133876172325686, 4,15911175409624E-312, 4,09545188037222E-312, 0,109753133041519, 0,967460865171565, -0,227977464125421, 0,986993392048214, -0,0789724450378664, 0,140026415286194, 0,117466139124137, -0,240380588413932, -0,963544954256438
2024-06-25 15:15:26.699, 0,479423551398898, 0,136909655399589, 1,42810316751775E-311, 0,0657439291968724, 0,680232010200871, 0,730042565931493, 0,99457719242285, -0,103757567286667, 0,00711164840486433, 0,0805850115470507, 0,725616137864115, -0,683364673059068
2024-06-25 15:15:26.700, 0,136909655399589, 1,42810316751775E-311, 1,42173718014485E-311, 0,109755015574162, 0,969341636834343, -0,219842279044847, 0,986381552732919, -0,0789626363279167, 0,1442786695681, 0,122495995789705, -0,232683676186066, -0,964807254249276
2024-06-25 15:15:26.806, 0,480842455646628, 0,139240558670981, 8,80628253428946E-312, 0,0675678634272832, 0,679256347484995, 0,730784098235051, 0,994757990038142, -0,102212312944694, 0,00303056723601236, 0,0767536649753483, 0,726748551759025, -0,682601946546457
2024-06-25 15:15:26.806, 0,139240558670981, 8,80628253428946E-312, 8,78506257638969E-312, 0,110482757485365, 0,968775575786712, -0,221962708709265, 0,985337957250303, -0,0775528875809779, 0,151969271991583, 0,130010269979834, -0,235498266208005, -0,963139603750564
2024-06-25 15:15:26.915, 0,482958912937989, 0,139899891795663, 8,10602392188753E-312, 0,0688060275502763, 0,676444648661399, 0,733272369498611, 0,99492776321296, -0,100590399492982, -0,000563487265595963, 0,0733789926396295, 0,729591809731441, -0,67993478702887
2024-06-25 15:15:26.916, 0,139899891795663, 8,10602392188753E-312, 1,19892762221702E-311, 0,114479085142749, 0,973584755706191, -0,197553189094468, 0,980121673669101, -0,0782541488155754, 0,182312350095184, 0,162037168171251, -0,21449711338306, -0,963189983586507
2024-06-25 15:15:27.019, 0,484922170386503, 0,141538921347101, 1,16285369350925E-311, 0,0711663809848442, 0,676082048051904, 0,733381490439636, 0,995249325615232, -0,0971025801623374, -0,00706178364450016, 0,0664388898157161, 0,730399995364019, -0,679780641598667
2024-06-25 15:15:27.020, 0,141538921347101, 1,16285369350925E-311, 1,1586097019288E-311, 0,114418500967371, 0,975712982198301, -0,186795564738774, 0,97800924772044, -0,0776285553161434, 0,193576131722966, 0,174374074935693, -0,204836480562487, -0,963138462642363
2024-06-25 15:15:27.128, 0,485169686290589, 0,142324288539698, 1,33473535283385E-311, 0,0734145218376754, 0,675933488798828, 0,733296820328296, 0,995419453509589, -0,0948146415660603, -0,0122594991484408, 0,0612406691506273, 0,730837945419464, -0,679798115602743
2024-06-25 15:15:27.129, 0,142324288539698, 1,33473535283385E-311, 1,33049136125291E-311, 0,1163608064566, 0,975137909121719, -0,188590086999535, 0,976087258426748, -0,0771717602611353, 0,203219544717411, 0,183613252946849, -0,207727171096899, -0,960799456562272
2024-06-25 15:15:27.239, 0,484093597204271, 0,14299884681727, 1,49388503710042E-311, 0,0733284124399289, 0,674890458425619, 0,734265492213203, 0,995748152202981, -0,0907045369937519, -0,016071849709933, 0,0557544734832036, 0,732322030321912, -0,678672146615583
2024-06-25 15:15:27.240, 0,14299884681727, 1,49388503710042E-311, 1,48751904972851E-311, 0,112145918688143, 0,974633480135391, -0,193682400647989, 0,979854596960218, -0,0760492739158216, 0,184665851615303, 0,165252115682436, -0,210490112204949, -0,963527711550854
2024-06-25 15:15:27.347, 0,486282408855986, 0,144519879970633, 1,49176304164542E-311, 0,0738638915088726, 0,673183424337578, 0,735777277936944, 0,995902493580032, -0,0883924742824229, -0,0191048101614565, 0,0521761325918238, 0,734173581441994, -0,676954063065136
2024-06-25 15:15:27.348, 0,144519879970633, 1,49176304164542E-311, 1,48539705427203E-311, 0,113063732136761, 0,977939735508575, -0,175643007799129, 0,975991299947302, -0,0761901966355336, 0,204049102825311, 0,186165450345875, -0,194496600613114, -0,963075021712982
2024-06-25 15:15:27.460, 0,485205247719839, 0,145011863647243, 1,51298299958175E-311, 0,0734013952907286, 0,672858799222897, 0,736120419141933, 0,996182301161745, -0,084440719488744, -0,0221492154333834, 0,0472552433224649, 0,734935916390364, -0,676488093596621
2024-06-25 15:15:27.460, 0,145011863647243, 1,51298299958175E-311, 1,50661701220984E-311, 0,108482772604964, 0,978041734196284, -0,177949021402943, 0,978578874722129, -0,0735576168053494, 0,192282768228174, 0,1749710661667, -0,194996520943946, -0,965070713898337
2024-06-25 15:15:27.569, 0,486547375104199, 0,145931342477529, 1,41537119281346E-311, 0,0723476390224596, 0,672485389328032, 0,736565828876279, 0,996389301387706, -0,0816312312991481, -0,0233388550855402, 0,0444317364953782, 0,735594822723019, -0,675963074120988
2024-06-25 15:15:27.569, 0,145931342477529, 1,41537119281346E-311, 1,41112720123252E-311, 0,104415352838526, 0,978729251777017, -0,176596958658994, 0,980868185770563, -0,0720091068119537, 0,180865393813491, 0,164301662300692, -0,192103462363761, -0,967523241846461
2024-06-25 15:15:27.673, 0,489837313109995, 0,147339623691572, 1,46205510023495E-311, 0,0716912077458693, 0,672614479629536, 0,736512140106752, 0,99641286713826, -0,0815834741209247, -0,0224841044222986, 0,0449640849262055, 0,735482085807023, -0,676050539918208
2024-06-25 15:15:27.674, 0,147339623691572, 1,46205510023495E-311, -1,99912728684125E-311, 0,105655611018368, 0,979197618668009, -0,173230815547455, 0,977099452665346, -0,0698730050616833, 0,200983638052284, 0,184698542120443, -0,190498784139299, -0,964155932295203
2024-06-25 15:15:27.786, 0,488945240017148, 0,147602756508718, 9,4641012300124E-312, 0,0716952510858222, 0,671985750013209, 0,737085437890972, 0,996370069549438, -0,0822556503706875, -0,0219247004116843, 0,0458963558225242, 0,735981765916303, -0,675443827983447
2024-06-25 15:15:27.786, 0,147602756508718, 9,4641012300124E-312, -3,63306663617188E-311, 0,108709286818426, 0,977288769844287, -0,181903686866615, 0,975734064447997, -0,0699147535565884, 0,207496898075399, 0,190066636828298, -0,200046463531251, -0,961174326536773
2024-06-25 15:15:27.895, 0,490632294381191, 0,148071473696371, 8,72140270291764E-312, 0,0736638412277042, 0,672137912122777, 0,736752513116049, 0,996219513909138, -0,0837044728762902, -0,0232430920306056, 0,0460469174019321, 0,73567940592879, -0,675762897094863
2024-06-25 15:15:27.895, 0,148071473696371, 8,72140270291764E-312, -7,06221649739495E-311, 0,109708002577417, 0,978715614212733, -0,173435580740133, 0,975736006467966, -0,0727807086320621, 0,206499913154852, 0,189481924869946, -0,191882033935458, -0,962952691049966
2024-06-25 15:15:28.004, 0,491250986986816, 0,149827702897545, 1,20317161351041E-311, 0,0765144641792935, 0,670287186536329, 0,738146749865206, 0,995938490085944, -0,086614852155546, -0,0245843720969759, 0,0474558820030274, 0,737029819580785, -0,674192097485598
2024-06-25 15:15:28.004, 0,149827702897545, 1,20317161351041E-311, -2,55297181474875E-311, 0,111525666694666, 0,979852938765735, -0,165681151796044, 0,974888514433728, -0,0755383079213567, 0,20949068824551, 0,192754792660285, -0,184884240617019, -0,963671835988766
2024-06-25 15:15:28.113, 0,493262304557203, 0,151336689768056, 1,4365911506238E-311, 0,0783909768364438, 0,669668019634622, 0,73851174549175, 0,995754029060528, -0,0884551972963026, -0,025487088515487, 0,048257314060691, 0,73737400384738, -0,673758718006478
2024-06-25 15:15:28.113, 0,151336689768056, 1,4365911506238E-311, -4,57971480376546E-246, 0,114584967546504, 0,978677967875774, -0,170469118631239, 0,974320048371216, -0,0772337250632106, 0,21150743498698, 0,193831701623542, -0,190327052484415, -0,962395388880431
2024-06-25 15:15:28.222, 0,494549486712252, 0,152059860081499, не число, 0,080336660161473, 0,66961068889834, 0,738354620996707, 0,995636127024529, -0,0891951777798869, -0,027439439214595, 0,0474839298889334, 0,737336928123029, -0,673854235594315
2024-06-25 15:15:28.222, 0,152059860081499, не число, -4,58305379861169E-246, 0,117212216523505, 0,979579386503456, -0,163357037911316, 0,971931373325768, -0,0793635060673878, 0,221474241052494, 0,203987013907096, -0,184731316896199, -0,961386310863153
2024-06-25 15:15:28.341, 0,496039440669002, 0,152462843600055, 1,10343781165174E-311, 0,0804546842361217, 0,670053348934424, 0,737940074373406, 0,995675127801883, -0,0885299702840344, -0,0281688522700556, 0,0464551790564859, 0,737014893976553, -0,674278104638998
2024-06-25 15:15:28.341, 0,152462843600055, 1,10343781165174E-311, 1,10768180323219E-311, 0,118409617872859, 0,978957872007974, -0,16619460649739, 0,970839808866084, -0,0790031268824037, 0,226337295785885, 0,208444783854305, -0,188148852710883, -0,959766003413077
2024-06-25 15:15:28.448, 0,496256592805168, 0,152998995364092, 1,49812902863294E-311, 0,0799871780546211, 0,669610428292284, 0,738392799036585, 0,995721749709737, -0,088054606307196, -0,0280104170455174, 0,0462628198647405, 0,737474244045383, -0,673788906756302
